,srcip,srcport,dstip,dstport,proto,total_fpackets,total_fvolume,total_bpackets,total_bvolume,min_fpktl,mean_fpktl,max_fpktl,std_fpktl,min_bpktl,mean_bpktl,max_bpktl,std_bpktl,min_fiat,mean_fiat,max_fiat,std_fiat,min_biat,mean_biat,max_biat,std_biat,duration,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,sflow_fpackets,sflow_fbytes,sflow_bpackets,sflow_bbytes,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,dscp,label,total_bytes,total_packets,total_bits,bpp,bps,pps,var_iat,avg_iat,pct_packets_pushed,avg_payload_length,iopr
4620,192.168.1.103,3634,192.168.5.122,143,6,14,875,28,4710,40,62,201,41,40,168,482,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4710,10,22,0,0,568,1136,0,1,5585,42,44680,132.97619047619048,0.0,0.0,0.0,0.0,0.3333333333333333,92.4047619047619,2.0
4621,192.168.1.105,17500,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,1492000000.0,3833333.333333333,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4622,192.168.2.113,2201,192.168.5.122,80,6,31,2048,87,102814,40,66,131,37,40,1181,1500,501,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2048,87,102814,10,20,0,0,1248,3496,0,1,104862,118,838896,888.6610169491526,1398159999.9999998,196666.66666666666,194.5,2.0,0.2627118644067797,848.457627118644,2.806451612903226
4623,192.168.4.120,4022,192.168.5.122,110,6,8,369,17,872,40,46,56,6,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,369,17,872,4,12,0,0,328,696,0,1,1241,25,9928,49.64,551555555.5555556,1388888.8888888888,0.5,0.0,0.32,8.68,2.125
4624,192.168.4.118,1909,192.168.5.122,80,6,31,2041,89,102632,40,65,130,37,40,1153,1500,510,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2041,89,102632,10,28,0,0,1248,3576,0,1,104673,120,837384,872.275,1395639999.9999998,199999.99999999997,194.5,2.0,0.25833333333333336,832.075,2.870967741935484
4625,192.168.1.105,17501,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4626,192.168.2.112,2083,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1,2548,21,20384,121.33333333333333,0.0,0.0,0.0,0.0,0.5238095238095238,80.57142857142857,0.9090909090909091
4627,192.168.2.113,2213,192.168.5.122,80,6,31,2047,87,102906,40,66,130,37,40,1182,1500,501,5,3,95,17,95,1,95,10,101,101,101,101,0,0,0,0,0,31,2047,87,102906,10,20,0,0,1248,3496,0,1,104953,118,839624,889.4322033898305,1385518151.8151815,194719.47194719472,194.5,2.0,0.2627118644067797,849.228813559322,2.806451612903226
4628,192.168.1.105,17503,192.168.5.122,21513,6,4,168,7,2098,40,42,48,4,40,299,941,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,2098,0,2,0,0,168,296,2,1,2266,11,18128,206.0,0.0,0.0,0.0,0.0,0.36363636363636365,163.8181818181818,1.75
4629,192.168.1.105,17504,192.168.5.122,29090,6,4,168,7,820,40,42,48,4,40,117,302,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,820,0,2,0,0,168,296,2,1,988,11,7904,89.81818181818181,0.0,0.0,0.0,0.0,0.36363636363636365,47.63636363636363,1.75
4630,192.168.1.105,17505,192.168.5.122,49633,6,4,168,7,826,40,42,48,4,40,118,305,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,826,0,2,0,0,168,296,2,1,994,11,7952,90.36363636363636,0.0,0.0,0.0,0.0,0.36363636363636365,48.18181818181818,1.75
4631,192.168.1.105,17506,192.168.5.122,43049,6,4,168,7,534,40,42,48,4,40,76,159,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,534,0,2,0,0,168,296,2,1,702,11,5616,63.81818181818182,0.0,0.0,0.0,0.0,0.36363636363636365,21.636363636363637,1.75
4632,192.168.1.105,17507,192.168.5.122,46543,6,4,168,7,686,40,42,48,4,40,98,235,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,686,0,2,0,0,168,296,2,1,854,11,6832,77.63636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,35.45454545454545,1.75
4633,192.168.1.105,17502,192.168.5.122,21,6,54,3673,119,7531,40,68,103,22,40,63,92,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,3673,119,7531,45,111,0,0,2168,4776,0,1,11204,173,89632,64.76300578034682,0.0,0.0,0.0,0.0,0.31213872832369943,24.6242774566474,2.2037037037037037
4634,192.168.4.118,1943,192.168.5.122,21156,6,4,168,7,1690,40,42,48,4,40,241,737,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,1690,0,2,0,0,168,296,2,1,1858,11,14864,168.9090909090909,0.0,0.0,0.0,0.0,0.36363636363636365,126.72727272727273,1.75
4635,192.168.4.118,1944,192.168.5.122,56033,6,4,168,7,820,40,42,48,4,40,117,302,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,820,0,2,0,0,168,296,2,1,988,11,7904,89.81818181818181,0.0,0.0,0.0,0.0,0.36363636363636365,47.63636363636363,1.75
4636,192.168.4.118,1945,192.168.5.122,61788,6,4,168,7,826,40,42,48,4,40,118,305,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,826,0,2,0,0,168,296,2,1,994,11,7952,90.36363636363636,0.0,0.0,0.0,0.0,0.36363636363636365,48.18181818181818,1.75
4637,192.168.4.118,1946,192.168.5.122,57886,6,4,168,7,686,40,42,48,4,40,98,235,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,686,0,2,0,0,168,296,2,1,854,11,6832,77.63636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,35.45454545454545,1.75
4638,192.168.4.118,1942,192.168.5.122,21,6,46,3164,108,6728,40,68,104,23,40,62,92,13,0,0,3,0,0,0,3,0,3,3,3,3,0,0,0,0,0,46,3164,108,6728,38,100,0,0,1848,4336,0,1,9892,154,79136,64.23376623376623,4396444444.444445,8555555.555555556,0.0,0.0,0.2987012987012987,24.07792207792208,2.347826086956522
4639,192.168.1.105,17604,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4640,192.168.1.105,17568,192.168.5.122,80,6,31,2041,87,101024,40,65,130,37,40,1161,1500,514,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2041,87,101024,10,26,0,0,1248,3496,0,1,103065,118,824520,873.4322033898305,1374199999.9999998,196666.66666666666,194.5,2.0,0.2627118644067797,833.228813559322,2.806451612903226
4641,192.168.1.103,3638,192.168.5.122,143,6,16,881,32,3324,40,55,84,14,40,103,349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,881,32,3324,12,26,0,0,648,1296,0,1,4205,48,33640,87.60416666666667,0.0,0.0,0.0,0.0,0.3333333333333333,47.104166666666664,2.0
4642,192.168.1.103,3639,192.168.5.122,143,6,14,875,28,4710,40,62,201,41,40,168,482,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4710,10,22,0,0,568,1136,0,1,5585,42,44680,132.97619047619048,0.0,0.0,0.0,0.0,0.3333333333333333,92.4047619047619,2.0
4643,192.168.1.105,17606,192.168.5.122,80,6,31,2036,87,100706,40,65,125,37,40,1157,1500,515,1,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2036,87,100706,10,26,0,0,1248,3496,0,1,102742,118,821936,870.6949152542373,1369893333.3333333,196666.66666666666,194.5,2.0,0.2627118644067797,830.4915254237288,2.806451612903226
4644,192.168.2.110,2521,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1,1121,23,8968,48.73913043478261,0.0,0.0,0.0,0.0,0.34782608695652173,7.695652173913044,1.875
4645,192.168.4.120,4023,192.168.5.122,110,6,8,369,17,872,40,46,56,6,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,369,17,872,4,12,0,0,328,696,0,1,1241,25,9928,49.64,551555555.5555556,1388888.8888888888,0.5,0.0,0.32,8.68,2.125
4646,192.168.1.105,17613,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4647,192.168.2.110,2528,192.168.5.122,80,6,6,369,11,4750,40,61,161,48,40,431,1500,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,369,11,4750,1,2,0,0,248,456,0,1,5119,17,40952,301.11764705882354,0.0,0.0,0.0,0.0,0.35294117647058826,259.70588235294116,1.8333333333333333
4648,192.168.2.113,2253,192.168.5.122,80,6,20,1602,47,44804,40,80,205,48,40,953,1500,552,5,5,95,21,95,2,95,14,100,100,100,100,0,0,0,0,0,20,1602,47,44804,9,18,0,0,808,1896,0,1,46406,67,371248,692.6268656716418,618746666.6666666,111666.66666666666,318.5,3.5,0.29850746268656714,652.2686567164179,2.35
4649,192.168.4.120,4048,192.168.5.122,80,6,22,1775,55,50820,40,80,201,48,40,924,1500,551,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,22,1775,55,50820,10,24,0,0,888,2216,0,1,52595,77,420760,683.0519480519481,35063333333.333336,6416666.666666666,0.0,0.0,0.2857142857142857,642.7402597402597,2.5
4650,192.168.1.105,17628,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4651,192.168.4.120,4063,192.168.5.122,80,6,62,4876,167,188658,40,78,171,42,40,1129,1500,481,0,1,71,9,71,0,71,5,77,77,77,77,0,0,0,0,0,62,4876,167,188658,29,62,0,0,2488,6696,0,1,193534,229,1548272,845.1266375545852,3351238095.2380953,495670.9956709957,53.0,0.5,0.27074235807860264,805.0218340611353,2.693548387096774
4652,192.168.4.120,4072,192.168.5.122,80,6,18,930,49,59200,40,51,171,34,40,1208,1500,570,0,4,71,17,71,1,71,10,76,76,76,76,0,0,0,0,0,18,930,49,59200,2,8,0,0,728,1976,0,1,60130,67,481040,897.4626865671642,1054912280.7017543,146929.8245614035,194.5,2.5,0.26865671641791045,857.1044776119403,2.7222222222222223
4653,192.168.4.120,4123,192.168.5.122,80,6,36,3017,91,90650,40,83,220,47,40,996,1500,514,5,2,95,16,95,1,95,10,101,101,101,101,0,0,0,0,0,36,3017,91,90650,18,40,0,0,1448,3656,0,1,93667,127,749336,737.5354330708661,1236528052.8052804,209570.95709570957,178.0,1.5,0.28346456692913385,697.3464566929134,2.5277777777777777
4654,192.168.1.103,3658,192.168.5.122,143,6,16,881,32,3324,40,55,84,14,40,103,349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,881,32,3324,12,26,0,0,648,1296,0,1,4205,48,33640,87.60416666666667,0.0,0.0,0.0,0.0,0.3333333333333333,47.104166666666664,2.0
4655,192.168.1.103,3659,192.168.5.122,143,6,14,875,28,4710,40,62,201,41,40,168,482,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4710,10,22,0,0,568,1136,0,1,5585,42,44680,132.97619047619048,0.0,0.0,0.0,0.0,0.3333333333333333,92.4047619047619,2.0
4656,192.168.1.103,3653,192.168.5.122,80,6,31,2023,87,101038,40,65,119,36,40,1161,1500,514,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2023,87,101038,10,26,0,0,1248,3496,0,1,103061,118,824488,873.3983050847457,1374146666.6666665,196666.66666666666,194.5,2.0,0.2627118644067797,833.1949152542373,2.806451612903226
4657,192.168.1.105,17630,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4658,192.168.4.120,4158,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1,1121,23,8968,48.73913043478261,0.0,0.0,0.0,0.0,0.34782608695652173,7.695652173913044,1.875
4659,192.168.2.113,2270,192.168.5.122,80,6,31,2051,87,102852,40,66,134,38,40,1182,1500,501,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2051,87,102852,10,20,0,0,1248,3496,0,1,104903,118,839224,889.0084745762712,1398706666.6666665,196666.66666666666,194.5,2.0,0.2627118644067797,848.8050847457627,2.806451612903226
4660,192.168.2.110,2532,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1,1121,23,8968,48.73913043478261,0.0,0.0,0.0,0.0,0.34782608695652173,7.695652173913044,1.875
4661,192.168.4.118,1974,192.168.5.122,80,6,32,2189,89,103002,40,68,137,39,40,1157,1500,524,0,2,75,13,75,0,75,8,80,80,80,80,0,0,0,0,0,32,2189,89,103002,11,26,0,0,1288,3576,0,1,105191,121,841528,869.3471074380166,1753183333.3333333,252083.3333333333,116.5,1.0,0.2644628099173554,829.1487603305785,2.78125
4662,192.168.4.118,2022,192.168.5.122,80,6,6,345,11,4750,40,57,137,39,40,431,1500,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,345,11,4750,1,2,0,0,248,456,0,1,5095,17,40760,299.70588235294116,0.0,0.0,0.0,0.0,0.35294117647058826,258.29411764705884,1.8333333333333333
4663,192.168.1.105,17638,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4664,192.168.1.103,3667,192.168.5.122,80,6,33,2234,93,105272,40,67,148,39,40,1131,1500,529,0,0,1,0,0,0,1,0,2,2,2,2,0,0,0,0,0,33,2234,93,105272,11,28,0,0,1328,3736,0,1,107506,126,860048,853.2222222222222,71670666666.66667,10500000.0,0.0,0.0,0.2619047619047619,813.031746031746,2.8181818181818183
4665,192.168.1.105,17645,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4666,192.168.1.103,3679,192.168.5.122,143,6,16,881,32,3324,40,55,84,14,40,103,349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,881,32,3324,12,26,0,0,648,1296,0,1,4205,48,33640,87.60416666666667,0.0,0.0,0.0,0.0,0.3333333333333333,47.104166666666664,2.0
4667,192.168.1.103,3680,192.168.5.122,143,6,14,875,28,4710,40,62,201,41,40,168,482,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4710,10,22,0,0,568,1136,0,1,5585,42,44680,132.97619047619048,0.0,0.0,0.0,0.0,0.3333333333333333,92.4047619047619,2.0
4668,192.168.4.120,4160,192.168.5.122,110,6,8,369,17,872,40,46,56,6,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,369,17,872,4,12,0,0,328,696,0,1,1241,25,9928,49.64,551555555.5555556,1388888.8888888888,0.5,0.0,0.32,8.68,2.125
4669,192.168.2.113,2299,192.168.5.122,80,6,58,3874,165,201280,40,66,132,37,40,1219,1500,453,5,1,95,12,95,0,95,7,101,101,101,101,0,0,0,0,0,58,3874,165,201280,20,40,0,0,2328,6616,0,1,205154,223,1641232,919.9730941704036,2708303630.363036,367986.798679868,96.5,0.5,0.2600896860986547,879.8654708520179,2.8448275862068964
4670,192.168.2.112,2120,192.168.2.113,139,6,11,1429,10,1119,40,129,304,88,40,111,327,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1429,10,1119,8,8,0,0,448,408,0,1,2548,21,20384,121.33333333333333,0.0,0.0,0.0,0.0,0.5238095238095238,80.57142857142857,0.9090909090909091
4671,192.168.1.105,17687,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4672,192.168.2.113,2308,192.168.5.122,43550,6,4,168,7,1690,40,42,48,4,40,241,737,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,1690,0,2,0,0,168,296,2,1,1858,11,14864,168.9090909090909,0.0,0.0,0.0,0.0,0.36363636363636365,126.72727272727273,1.75
4673,192.168.2.113,2309,192.168.5.122,60101,6,4,168,7,820,40,42,48,4,40,117,302,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,820,0,2,0,0,168,296,2,1,988,11,7904,89.81818181818181,0.0,0.0,0.0,0.0,0.36363636363636365,47.63636363636363,1.75
4674,192.168.2.113,2310,192.168.5.122,43999,6,4,168,7,826,40,42,48,4,40,118,305,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,826,0,2,0,0,168,296,2,1,994,11,7952,90.36363636363636,0.0,0.0,0.0,0.0,0.36363636363636365,48.18181818181818,1.75
4675,192.168.2.113,2311,192.168.5.122,8487,6,4,168,7,686,40,42,48,4,40,98,235,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,168,7,686,0,2,0,0,168,296,2,1,854,11,6832,77.63636363636364,0.0,0.0,0.0,0.0,0.36363636363636365,35.45454545454545,1.75
4676,192.168.2.113,2307,192.168.5.122,21,6,46,3164,103,6459,40,68,104,23,40,62,92,13,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,46,3164,103,6459,38,95,0,0,1848,4136,0,1,9623,149,76984,64.58389261744966,12830666666.666666,24833333.333333332,0.0,0.0,0.3087248322147651,24.42281879194631,2.239130434782609
4677,192.168.2.110,2550,192.168.5.122,80,6,31,2078,87,102986,40,67,161,39,40,1183,1500,501,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2078,87,102986,10,20,0,0,1248,3496,0,1,105064,118,840512,890.3728813559322,1400853333.3333333,196666.66666666666,194.5,2.0,0.2627118644067797,850.1694915254237,2.806451612903226
4678,192.168.1.105,17699,192.168.5.122,80,6,31,2051,89,102932,40,66,134,38,40,1156,1500,524,5,3,95,17,95,1,95,10,100,100,100,100,0,0,0,0,0,31,2051,89,102932,10,26,0,0,1248,3576,0,1,104983,120,839864,874.8583333333333,1399773333.3333333,199999.99999999997,194.5,2.0,0.25833333333333336,834.6583333333333,2.870967741935484
4679,192.168.2.110,2569,192.168.5.122,110,6,8,369,15,752,40,46,56,6,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,369,15,752,4,10,0,0,328,616,0,1,1121,23,8968,48.73913043478261,0.0,0.0,0.0,0.0,0.34782608695652173,7.695652173913044,1.875
4680,192.168.1.105,17719,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4681,192.168.1.105,17747,192.168.5.122,80,6,22,1821,53,49338,40,82,246,54,40,930,1500,560,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,22,1821,53,49338,10,22,0,0,888,2136,0,1,51159,75,409272,682.12,68212000000.0,12500000.0,0.0,0.0,0.29333333333333333,641.8,2.409090909090909
4682,192.168.1.105,17754,192.168.5.122,80,6,6,356,11,4750,40,59,148,43,40,431,1500,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,356,11,4750,1,2,0,0,248,456,0,1,5106,17,40848,300.3529411764706,0.0,0.0,0.0,0.0,0.35294117647058826,258.94117647058823,1.8333333333333333
4683,192.168.1.105,17756,192.168.5.122,80,6,6,345,11,4750,40,57,137,39,40,431,1500,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,345,11,4750,1,2,0,0,248,456,0,1,5095,17,40760,299.70588235294116,0.0,0.0,0.0,0.0,0.35294117647058826,258.29411764705884,1.8333333333333333
4684,192.168.1.105,17758,192.168.5.122,80,6,33,2361,91,104602,40,71,220,45,40,1149,1500,520,0,0,5,1,3,0,5,0,8,8,8,8,0,0,0,0,0,33,2361,91,104602,12,28,0,0,1328,3656,0,1,106963,124,855704,862.6048387096774,17827166666.666668,2583333.3333333335,0.5,0.0,0.2661290322580645,822.4112903225806,2.757575757575758
4685,192.168.1.105,17759,192.168.5.122,80,6,32,2159,85,99122,40,67,220,44,40,1166,1500,518,0,0,5,1,3,0,5,0,8,8,8,8,0,0,0,0,0,32,2159,85,99122,10,24,0,0,1288,3416,0,1,101281,117,810248,865.6495726495726,16880166666.666666,2437500.0,0.5,0.0,0.27350427350427353,825.4444444444445,2.65625
4686,192.168.1.105,17800,192.168.5.122,80,6,40,2700,109,132714,40,67,220,45,40,1217,1500,479,0,0,16,2,16,0,16,1,22,22,22,22,0,0,0,0,0,40,2700,109,132714,12,26,0,0,1608,4376,0,1,135414,149,1083312,908.8187919463087,8206909090.90909,1128787.8787878787,2.5,0.0,0.2684563758389262,868.6577181208054,2.725
4687,192.168.1.105,17804,192.168.5.122,80,6,15,1378,25,14362,40,91,181,45,40,574,895,346,0,1,16,4,16,0,16,3,21,21,21,21,0,0,0,0,0,15,1378,25,14362,9,18,0,0,608,1016,0,1,15740,40,125920,393.5,999365079.3650794,317460.31746031746,12.5,0.5,0.375,352.9,1.6666666666666667
4688,192.168.1.105,17852,192.168.5.122,80,6,6,346,11,4750,40,57,138,39,40,431,1500,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,346,11,4750,1,2,0,0,248,456,0,1,5096,17,40768,299.7647058823529,0.0,0.0,0.0,0.0,0.35294117647058826,258.3529411764706,1.8333333333333333
4689,192.168.4.120,4161,192.168.5.122,110,6,8,369,17,872,40,46,56,6,40,51,60,7,0,0,3,1,0,0,3,0,3,3,3,3,0,0,0,0,0,8,369,17,872,4,12,0,0,328,696,0,1,1241,25,9928,49.64,551555555.5555556,1388888.8888888888,0.5,0.0,0.32,8.68,2.125
4690,192.168.1.105,17853,192.168.5.122,80,6,27,1858,47,44692,40,68,181,42,40,950,1500,552,5,4,95,18,95,2,95,13,121,121,121,121,0,0,0,0,0,27,1858,47,44692,9,20,0,0,1088,1896,0,1,46550,74,372400,629.0540540540541,512947658.40220386,101928.37465564739,246.5,3.0,0.36486486486486486,588.7297297297297,1.7407407407407407
4691,192.168.1.105,17916,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4692,192.168.1.103,3684,192.168.5.122,143,6,16,881,32,3324,40,55,84,14,40,103,349,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,881,32,3324,12,26,0,0,648,1296,0,1,4205,48,33640,87.60416666666667,0.0,0.0,0.0,0.0,0.3333333333333333,47.104166666666664,2.0
4693,192.168.1.103,3685,192.168.5.122,143,6,14,875,28,4710,40,62,201,41,40,168,482,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,875,28,4710,10,22,0,0,568,1136,0,1,5585,42,44680,132.97619047619048,0.0,0.0,0.0,0.0,0.3333333333333333,92.4047619047619,2.0
4694,192.168.1.103,3687,192.168.5.122,80,6,48,3624,131,147260,40,75,171,43,40,1124,1500,510,0,0,20,2,20,0,20,1,26,26,26,26,0,0,0,0,0,48,3624,131,147260,20,44,0,0,1928,5256,0,1,150884,179,1207072,842.927374301676,7737641025.641026,1147435.8974358975,2.5,0.0,0.2681564245810056,802.7932960893854,2.7291666666666665
4695,192.168.4.118,2088,192.168.5.122,80,6,20,1591,47,44804,40,79,194,46,40,953,1500,552,5,5,95,21,95,2,95,14,100,100,100,100,0,0,0,0,0,20,1591,47,44804,9,20,0,0,808,1896,0,1,46395,67,371160,692.4626865671642,618600000.0,111666.66666666666,318.5,3.5,0.29850746268656714,652.1044776119403,2.35
4696,192.168.1.103,3706,192.168.5.122,80,6,23,1759,47,44692,40,76,170,43,40,950,1500,552,0,1,22,4,22,0,22,3,29,29,29,29,0,0,0,0,0,23,1759,47,44692,10,20,0,0,928,1896,0,1,46451,70,371608,663.5857142857143,2135678160.9195402,402298.8505747126,12.5,0.5,0.32857142857142857,623.2428571428571,2.0434782608695654
4697,192.168.1.103,3722,192.168.5.122,80,6,35,2189,89,102796,40,62,120,35,40,1155,1500,524,1,3,96,16,96,1,96,10,103,103,103,103,0,0,0,0,0,35,2189,89,102796,10,26,0,0,1408,3576,0,1,104985,124,839880,846.6532258064516,1359029126.213592,200647.24919093848,178.0,2.0,0.28225806451612906,806.4596774193549,2.5428571428571427
4698,192.168.1.105,17923,192.168.5.122,110,6,8,367,15,752,40,45,55,5,40,50,60,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,367,15,752,4,10,0,0,328,616,0,1,1119,23,8952,48.65217391304348,0.0,0.0,0.0,0.0,0.34782608695652173,7.608695652173913,1.875
4699,192.168.2.110,2601,192.168.5.122,80,6,6,376,11,4750,40,62,168,51,40,431,1500,593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,376,11,4750,1,2,0,0,248,456,0,1,5126,17,41008,301.52941176470586,0.0,0.0,0.0,0.0,0.35294117647058826,260.11764705882354,1.8333333333333333
